"Station","Period","Date","SpeciesCode","Replicates","DensityMean","DensitySE"
6,12,"04/21/86",0030,5,8.650,1.4677
6,12,"04/21/86",0066,5,0.320,0.0784
6,12,"04/21/86",0067,5,0.000,0.0000
6,12,"04/21/86",0075,5,0.000,0.0000
6,12,"04/21/86",0081,5,0.000,0.0000
6,12,"04/21/86",0082,5,0.010,0.0100
6,12,"04/21/86",0085,5,0.000,0.0000
6,12,"04/21/86",0089,5,0.080,0.0490
6,12,"04/21/86",0092,5,0.020,0.0122
6,12,"04/21/86",0152,5,0.000,0.0000
6,12,"04/21/86",0553,5,1.890,0.5505
6,12,"04/21/86",0556,5,1.640,0.2566
6,12,"04/21/86",0557,5,0.230,0.1056
6,12,"04/21/86",0558,5,0.740,0.3437
6,12,"04/21/86",0574,5,0.090,0.0245
6,12,"04/21/86",0575,5,0.040,0.0245
6,12,"04/21/86",0589,5,0.120,0.0200
6,13,"10/04/86",0024,5,0.000,0.0000
6,13,"10/04/86",0029,5,1.300,0.6592
6,13,"10/04/86",0030,5,10.540,1.1532
6,13,"10/04/86",0066,5,0.070,0.0339
6,13,"10/04/86",0067,5,0.000,0.0000
6,13,"10/04/86",0075,5,0.000,0.0000
6,13,"10/04/86",0081,5,0.000,0.0000
6,13,"10/04/86",0082,5,0.010,0.0100
6,13,"10/04/86",0085,5,0.020,0.0200
6,13,"10/04/86",0089,5,0.070,0.0700
6,13,"10/04/86",0092,5,0.040,0.0292
6,13,"10/04/86",0152,5,0.000,0.0000
6,13,"10/04/86",0553,5,1.230,0.3826
6,13,"10/04/86",0556,5,1.610,0.1259
6,13,"10/04/86",0557,5,0.360,0.1592
6,13,"10/04/86",0558,5,0.240,0.1239
6,13,"10/04/86",0574,5,0.080,0.0300
6,13,"10/04/86",0575,5,0.050,0.0224
6,13,"10/04/86",0589,5,0.310,0.0557
6,14,"04/26/87",0024,5,0.000,0.0000
6,14,"04/26/87",0029,5,1.660,0.7238
6,14,"04/26/87",0030,5,14.020,4.1860
6,14,"04/26/87",0066,5,0.180,0.0846
6,14,"04/26/87",0067,5,0.000,0.0000
6,14,"04/26/87",0075,5,0.000,0.0000
6,14,"04/26/87",0081,5,0.000,0.0000
6,14,"04/26/87",0082,5,0.000,0.0000
6,14,"04/26/87",0085,5,0.010,0.0100
6,14,"04/26/87",0089,5,0.090,0.0292
6,14,"04/26/87",0092,5,0.100,0.0775
6,14,"04/26/87",0152,5,0.000,0.0000
6,14,"04/26/87",0553,5,2.230,1.2528
6,14,"04/26/87",0556,5,1.250,0.2665
6,14,"04/26/87",0557,5,0.150,0.0612
6,14,"04/26/87",0558,5,0.400,0.1636
6,14,"04/26/87",0574,5,0.040,0.0187
6,14,"04/26/87",0575,5,0.040,0.0245
6,14,"04/26/87",0589,5,0.330,0.0339
6,15,"10/12/87",0024,5,0.000,0.0000
6,15,"10/12/87",0029,5,1.580,0.7856
6,15,"10/12/87",0030,5,15.430,1.6681
6,15,"10/12/87",0066,5,0.460,0.1503
6,15,"10/12/87",0067,5,0.000,0.0000
6,15,"10/12/87",0075,5,0.000,0.0000
6,15,"10/12/87",0081,5,0.000,0.0000
6,15,"10/12/87",0082,5,0.020,0.0122
6,15,"10/12/87",0085,5,0.010,0.0100
6,15,"10/12/87",0089,5,0.010,0.0100
6,15,"10/12/87",0092,5,0.040,0.0292
6,15,"10/12/87",0152,5,0.000,0.0000
6,15,"10/12/87",0553,5,3.920,2.9468
6,15,"10/12/87",0556,5,1.850,0.4009
6,15,"10/12/87",0557,5,0.010,0.0100
6,15,"10/12/87",0558,5,0.090,0.0660
6,15,"10/12/87",0574,5,0.080,0.0300
6,15,"10/12/87",0575,5,0.030,0.0200
6,15,"10/12/87",0589,5,0.360,0.0400
6,16,"04/28/88",0024,5,0.000,0.0000
6,16,"04/28/88",0029,5,1.330,0.7609
6,16,"04/28/88",0030,5,11.270,1.1568
6,16,"04/28/88",0066,5,0.320,0.0846
6,16,"04/28/88",0067,5,0.000,0.0000
6,16,"04/28/88",0075,5,0.000,0.0000
6,16,"04/28/88",0081,5,0.000,0.0000
6,16,"04/28/88",0082,5,0.000,0.0000
6,16,"04/28/88",0085,5,0.010,0.0100
6,16,"04/28/88",0089,5,0.070,0.0255
6,16,"04/28/88",0092,5,0.050,0.0274
6,16,"04/28/88",0152,5,0.000,0.0000
6,16,"04/28/88",0553,5,1.720,0.7223
6,16,"04/28/88",0556,5,1.570,0.4435
6,16,"04/28/88",0557,5,0.020,0.0200
6,16,"04/28/88",0558,5,0.060,0.0485
6,16,"04/28/88",0574,5,0.300,0.1910
6,16,"04/28/88",0575,5,0.030,0.0200
6,16,"04/28/88",0589,5,0.200,0.0632
6,17,"10/06/88",0024,5,0.000,0.0000
6,17,"10/06/88",0029,5,2.070,1.0873
6,17,"10/06/88",0030,5,15.340,1.8607
6,17,"10/06/88",0066,5,0.440,0.2416
6,17,"10/06/88",0067,5,0.030,0.0300
6,17,"10/06/88",0075,5,0.000,0.0000
6,17,"10/06/88",0081,5,0.000,0.0000
6,17,"10/06/88",0082,5,0.000,0.0000
6,17,"10/06/88",0085,5,0.010,0.0100
6,17,"10/06/88",0089,5,0.110,0.0557
6,17,"10/06/88",0092,5,0.010,0.0100
6,17,"10/06/88",0152,5,0.000,0.0000
6,17,"10/06/88",0553,5,2.000,1.0486
6,17,"10/06/88",0556,5,1.780,0.4073
6,17,"10/06/88",0557,5,0.120,0.0752
6,17,"10/06/88",0558,5,0.410,0.1259
6,17,"10/06/88",0574,5,0.300,0.1517
6,17,"10/06/88",0575,5,0.000,0.0000
6,17,"10/06/88",0589,5,0.190,0.0600
6,18,"04/19/89",0024,5,0.000,0.0000
6,18,"04/19/89",0029,5,1.280,0.6435
6,18,"04/19/89",0030,5,19.600,2.6386
6,18,"04/19/89",0066,5,0.510,0.0660
6,18,"04/19/89",0067,5,0.000,0.0000
6,18,"04/19/89",0075,5,0.000,0.0000
6,18,"04/19/89",0081,5,0.010,0.0100
6,18,"04/19/89",0082,5,0.010,0.0100
6,18,"04/19/89",0085,5,0.010,0.0100
6,18,"04/19/89",0089,5,0.110,0.0485
6,18,"04/19/89",0092,5,0.090,0.0485
6,18,"04/19/89",0152,5,0.000,0.0000
6,18,"04/19/89",0553,5,1.830,0.7574
6,18,"04/19/89",0556,5,1.630,0.1765
6,18,"04/19/89",0557,5,0.150,0.0632
6,18,"04/19/89",0558,5,1.030,0.1570
6,18,"04/19/89",0574,5,0.110,0.0292
6,18,"04/19/89",0575,5,0.050,0.0158
6,18,"04/19/89",0589,5,0.150,0.0354
6,19,"11/10/89",0024,5,0.000,0.0000
6,19,"11/10/89",0029,5,3.820,2.3210
6,19,"11/10/89",0030,5,30.470,7.0055
6,19,"11/10/89",0066,5,0.590,0.1512
6,19,"11/10/89",0067,5,0.000,0.0000
6,19,"11/10/89",0075,5,0.000,0.0000
6,19,"11/10/89",0081,5,0.000,0.0000
6,19,"11/10/89",0082,5,0.000,0.0000
6,19,"11/10/89",0085,5,0.020,0.0122
6,19,"11/10/89",0089,5,0.080,0.0200
6,19,"11/10/89",0092,5,0.070,0.0490
6,19,"11/10/89",0152,5,0.000,0.0000
6,19,"11/10/89",0553,5,2.480,0.5178
6,19,"11/10/89",0556,5,2.780,0.1488
6,19,"11/10/89",0557,5,0.690,0.0843
6,19,"11/10/89",0558,5,0.240,0.0927
6,19,"11/10/89",0574,5,0.040,0.0187
6,19,"11/10/89",0575,5,0.120,0.0255
6,19,"11/10/89",0589,5,0.370,0.0300
6,21,"10/20/90",0024,5,0.000,0.0000
6,21,"10/20/90",0029,5,3.710,1.7072
6,21,"10/20/90",0030,5,19.280,1.7934
6,21,"10/20/90",0066,5,0.290,0.0678
6,21,"10/20/90",0067,5,0.000,0.0000
6,21,"10/20/90",0075,5,0.000,0.0000
6,21,"10/20/90",0081,5,0.000,0.0000
6,21,"10/20/90",0082,5,0.000,0.0000
6,21,"10/20/90",0085,5,0.040,0.0245
6,21,"10/20/90",0089,5,0.060,0.0292
6,21,"10/20/90",0092,5,0.130,0.0464
6,21,"10/20/90",0152,5,0.000,0.0000
6,21,"10/20/90",0553,5,1.530,0.6061
6,21,"10/20/90",0556,5,1.970,0.3639
6,21,"10/20/90",0557,5,0.000,0.0000
6,21,"10/20/90",0558,5,0.160,0.0886
6,21,"10/20/90",0574,5,0.010,0.0100
6,21,"10/20/90",0575,5,0.140,0.0485
6,21,"10/20/90",0589,5,0.230,0.0539
6,22,"04/17/91",0024,5,0.050,0.0387
6,22,"04/17/91",0029,5,2.280,0.7677
6,22,"04/17/91",0030,5,22.760,1.7640
6,22,"04/17/91",0066,5,0.470,0.1032
6,22,"04/17/91",0067,5,0.000,0.0000
6,22,"04/17/91",0075,5,0.050,0.0387
6,22,"04/17/91",0081,5,0.010,0.0100
6,22,"04/17/91",0082,5,0.000,0.0000
6,22,"04/17/91",0085,5,0.050,0.0274
6,22,"04/17/91",0089,5,0.300,0.1541
6,22,"04/17/91",0092,5,0.110,0.0292
6,22,"04/17/91",0152,5,0.000,0.0000
6,22,"04/17/91",0553,5,1.450,0.5799
6,22,"04/17/91",0556,5,2.020,0.2969
6,22,"04/17/91",0557,5,0.000,0.0000
6,22,"04/17/91",0558,5,0.010,0.0100
6,22,"04/17/91",0574,5,0.160,0.0485
6,22,"04/17/91",0575,5,0.040,0.0292
6,22,"04/17/91",0589,5,0.190,0.0292
6,23,"10/12/91",0024,5,0.000,0.0000
6,23,"10/12/91",0029,5,1.520,0.7543
6,23,"10/12/91",0030,5,26.240,2.8387
6,23,"10/12/91",0066,5,0.120,0.0490
6,23,"10/12/91",0067,5,0.010,0.0100
6,23,"10/12/91",0075,5,0.000,0.0000
6,23,"10/12/91",0081,5,0.000,0.0000
6,23,"10/12/91",0082,5,0.000,0.0000
6,23,"10/12/91",0085,5,0.060,0.0600
6,23,"10/12/91",0089,5,0.100,0.0418
6,23,"10/12/91",0092,5,0.250,0.1275
6,23,"10/12/91",0152,5,0.000,0.0000
6,23,"10/12/91",0553,5,1.100,0.4339
6,23,"10/12/91",0556,5,2.020,0.4110
6,23,"10/12/91",0557,5,0.080,0.0490
6,23,"10/12/91",0558,5,0.100,0.0652
6,23,"10/12/91",0574,5,0.090,0.0332
6,23,"10/12/91",0575,5,0.060,0.0292
6,23,"10/12/91",0589,5,0.180,0.0339
6,24,"04/12/92",0024,5,0.000,0.0000
6,24,"04/12/92",0029,5,0.870,0.3555
6,24,"04/12/92",0030,5,28.140,3.1876
6,24,"04/12/92",0066,5,0.360,0.2384
6,24,"04/12/92",0067,5,0.010,0.0100
6,24,"04/12/92",0075,5,0.000,0.0000
6,24,"04/12/92",0081,5,0.000,0.0000
6,24,"04/12/92",0082,5,0.000,0.0000
6,24,"04/12/92",0085,5,0.040,0.0292
6,24,"04/12/92",0089,5,0.140,0.0600
6,24,"04/12/92",0092,5,0.170,0.0200
6,24,"04/12/92",0152,5,0.000,0.0000
6,24,"04/12/92",0553,5,1.050,0.3643
6,24,"04/12/92",0556,5,1.890,0.4779
6,24,"04/12/92",0557,5,0.020,0.0200
6,24,"04/12/92",0558,5,0.020,0.0200
6,24,"04/12/92",0574,5,0.160,0.0980
6,24,"04/12/92",0575,5,0.030,0.0300
6,24,"04/12/92",0589,5,0.220,0.0490
6,25,"10/09/92",0024,5,0.010,0.0100
6,25,"10/09/92",0029,5,2.540,0.8684
6,25,"10/09/92",0030,5,20.110,1.6731
6,25,"10/09/92",0066,5,0.010,0.0100
6,25,"10/09/92",0067,5,0.000,0.0000
6,25,"10/09/92",0075,5,0.000,0.0000
6,25,"10/09/92",0081,5,0.000,0.0000
6,25,"10/09/92",0082,5,0.000,0.0000
6,25,"10/09/92",0085,5,0.030,0.0200
6,25,"10/09/92",0089,5,0.070,0.0300
6,25,"10/09/92",0092,5,0.120,0.0583
6,25,"10/09/92",0152,5,0.000,0.0000
6,25,"10/09/92",0553,5,0.700,0.2275
6,25,"10/09/92",0556,5,1.580,0.3894
6,25,"10/09/92",0557,5,0.280,0.0436
6,25,"10/09/92",0558,5,0.020,0.0122
6,25,"10/09/92",0574,5,0.100,0.0158
6,25,"10/09/92",0575,5,0.000,0.0000
6,25,"10/09/92",0589,5,0.140,0.0485
6,26,"04/16/93",0024,5,0.010,0.0100
6,26,"04/16/93",0029,5,2.870,0.8872
6,26,"04/16/93",0030,5,24.020,5.0771
6,26,"04/16/93",0066,5,0.420,0.2119
6,26,"04/16/93",0067,5,0.000,0.0000
6,26,"04/16/93",0075,5,0.000,0.0000
6,26,"04/16/93",0081,5,0.010,0.0100
6,26,"04/16/93",0082,5,0.000,0.0000
6,26,"04/16/93",0085,5,0.010,0.0100
6,26,"04/16/93",0089,5,0.300,0.1012
6,26,"04/16/93",0092,5,0.100,0.0224
6,26,"04/16/93",0152,5,0.000,0.0000
6,26,"04/16/93",0553,5,0.810,0.2106
6,26,"04/16/93",0556,5,1.380,0.3223
6,26,"04/16/93",0557,5,0.060,0.0292
6,26,"04/16/93",0558,5,0.410,0.0485
6,26,"04/16/93",0574,5,0.040,0.0187
6,26,"04/16/93",0575,5,0.040,0.0400
6,26,"04/16/93",0589,5,0.230,0.0752
6,27,"10/24/93",0024,5,0.000,0.0000
6,27,"10/24/93",0029,5,3.860,1.1029
6,27,"10/24/93",0030,5,37.680,2.9712
6,27,"10/24/93",0066,5,0.070,0.0700
6,27,"10/24/93",0067,5,0.000,0.0000
6,27,"10/24/93",0075,5,0.000,0.0000
6,27,"10/24/93",0081,5,0.000,0.0000
6,27,"10/24/93",0082,5,0.000,0.0000
6,27,"10/24/93",0085,5,0.050,0.0224
6,27,"10/24/93",0089,5,0.090,0.0534
6,27,"10/24/93",0092,5,0.100,0.0418
6,27,"10/24/93",0152,5,0.000,0.0000
6,27,"10/24/93",0553,5,0.900,0.1151
6,27,"10/24/93",0556,5,1.740,0.4526
6,27,"10/24/93",0557,5,0.030,0.0122
6,27,"10/24/93",0558,5,0.100,0.0474
6,27,"10/24/93",0574,5,0.130,0.0604
6,27,"10/24/93",0575,5,0.030,0.0200
6,27,"10/24/93",0589,5,0.130,0.0255
6,28,"04/16/94",0024,5,0.000,0.0000
6,28,"04/16/94",0029,5,4.020,1.3329
6,28,"04/16/94",0030,5,33.600,5.1911
6,28,"04/16/94",0066,5,0.220,0.1020
6,28,"04/16/94",0067,5,0.030,0.0300
6,28,"04/16/94",0075,5,0.000,0.0000
6,28,"04/16/94",0081,5,0.000,0.0000
6,28,"04/16/94",0082,5,0.000,0.0000
6,28,"04/16/94",0085,5,0.030,0.0200
6,28,"04/16/94",0089,5,0.300,0.1387
6,28,"04/16/94",0092,5,0.040,0.0292
6,28,"04/16/94",0152,5,0.000,0.0000
6,28,"04/16/94",0553,5,0.710,0.1880
6,28,"04/16/94",0556,5,1.250,0.3798
6,28,"04/16/94",0557,5,0.000,0.0000
6,28,"04/16/94",0558,5,0.060,0.0367
6,28,"04/16/94",0574,5,0.020,0.0122
6,28,"04/16/94",0575,5,0.050,0.0224
6,28,"04/16/94",0589,5,0.060,0.0292
6,29,"10/05/94",0024,5,0.020,0.0122
6,29,"10/05/94",0029,5,5.530,1.3472
6,29,"10/05/94",0030,5,49.060,3.6024
6,29,"10/05/94",0066,5,0.130,0.0374
6,29,"10/05/94",0067,5,0.000,0.0000
6,29,"10/05/94",0075,5,0.000,0.0000
6,29,"10/05/94",0081,5,0.010,0.0100
6,29,"10/05/94",0082,5,0.000,0.0000
6,29,"10/05/94",0085,5,0.050,0.0274
6,29,"10/05/94",0089,5,0.060,0.0187
6,29,"10/05/94",0092,5,0.070,0.0255
6,29,"10/05/94",0152,5,0.000,0.0000
6,29,"10/05/94",0553,5,0.550,0.1061
6,29,"10/05/94",0556,5,0.970,0.2442
6,29,"10/05/94",0557,5,0.050,0.0316
6,29,"10/05/94",0558,5,0.090,0.0485
6,29,"10/05/94",0574,5,0.120,0.0644
6,29,"10/05/94",0575,5,0.010,0.0100
6,29,"10/05/94",0589,5,0.100,0.0418
6,30,"04/07/95",0024,5,0.010,0.0100
6,30,"04/07/95",0029,5,5.340,1.8463
6,30,"04/07/95",0030,5,68.220,11.2714
6,30,"04/07/95",0066,5,0.240,0.1134
6,30,"04/07/95",0067,5,0.010,0.0100
6,30,"04/07/95",0075,5,0.000,0.0000
6,30,"04/07/95",0081,5,0.010,0.0100
6,30,"04/07/95",0082,5,0.000,0.0000
6,30,"04/07/95",0085,5,0.050,0.0274
6,30,"04/07/95",0089,5,0.200,0.0652
6,30,"04/07/95",0092,5,0.210,0.0765
6,30,"04/07/95",0152,5,0.010,0.0100
6,30,"04/07/95",0553,5,0.150,0.1265
6,30,"04/07/95",0556,5,0.050,0.0500
6,30,"04/07/95",0557,5,0.000,0.0000
6,30,"04/07/95",0558,5,0.000,0.0000
6,30,"04/07/95",0574,5,0.000,0.0000
6,30,"04/07/95",0575,5,0.000,0.0000
6,30,"04/07/95",0589,5,0.000,0.0000
6,31,"10/05/95",0024,5,0.000,0.0000
6,31,"10/05/95",0029,5,2.140,0.8805
6,31,"10/05/95",0030,5,45.360,5.9910
6,31,"10/05/95",0066,5,0.030,0.0300
6,31,"10/05/95",0067,5,0.000,0.0000
6,31,"10/05/95",0075,5,0.000,0.0000
6,31,"10/05/95",0081,5,0.000,0.0000
6,31,"10/05/95",0082,5,0.000,0.0000
6,31,"10/05/95",0085,5,0.010,0.0100
6,31,"10/05/95",0089,5,0.050,0.0387
6,31,"10/05/95",0092,5,0.040,0.0292
6,31,"10/05/95",0152,5,0.020,0.0122
6,31,"10/05/95",0553,5,0.000,0.0000
6,31,"10/05/95",0556,5,0.000,0.0000
6,31,"10/05/95",0557,5,0.000,0.0000
6,31,"10/05/95",0558,5,0.000,0.0000
6,31,"10/05/95",0574,5,0.000,0.0000
6,31,"10/05/95",0575,5,0.000,0.0000
6,31,"10/05/95",0589,5,0.000,0.0000
6,32,"04/29/96",0024,5,0.050,0.0274
6,32,"04/29/96",0029,5,2.790,1.2524
6,32,"04/29/96",0030,5,47.160,6.9832
6,32,"04/29/96",0066,5,0.100,0.0354
6,32,"04/29/96",0067,5,0.000,0.0000
6,32,"04/29/96",0075,5,0.000,0.0000
6,32,"04/29/96",0081,5,0.000,0.0000
6,32,"04/29/96",0082,5,0.000,0.0000
6,32,"04/29/96",0085,5,0.000,0.0000
6,32,"04/29/96",0089,5,0.160,0.0332
6,32,"04/29/96",0092,5,0.090,0.0900
6,32,"04/29/96",0152,5,0.010,0.0100
6,32,"04/29/96",0553,5,0.000,0.0000
6,32,"04/29/96",0556,5,0.000,0.0000
6,32,"04/29/96",0557,5,0.000,0.0000
6,32,"04/29/96",0558,5,0.000,0.0000
6,32,"04/29/96",0574,5,0.000,0.0000
6,32,"04/29/96",0575,5,0.000,0.0000
6,32,"04/29/96",0589,5,0.000,0.0000
6,33,"10/04/96",0024,5,0.000,0.0000
6,33,"10/04/96",0029,5,1.460,0.8297
6,33,"10/04/96",0030,5,32.840,6.3333
6,33,"10/04/96",0066,5,0.030,0.0200
6,33,"10/04/96",0067,5,0.000,0.0000
6,33,"10/04/96",0075,5,0.000,0.0000
6,33,"10/04/96",0081,5,0.000,0.0000
6,33,"10/04/96",0082,5,0.000,0.0000
6,33,"10/04/96",0085,5,0.020,0.0122
6,33,"10/04/96",0089,5,0.050,0.0224
6,33,"10/04/96",0092,5,0.150,0.0354
6,33,"10/04/96",0152,5,0.000,0.0000
6,33,"10/04/96",0553,5,0.000,0.0000
6,33,"10/04/96",0556,5,0.000,0.0000
6,33,"10/04/96",0557,5,0.000,0.0000
6,33,"10/04/96",0558,5,0.010,0.0100
6,33,"10/04/96",0574,5,0.000,0.0000
6,33,"10/04/96",0575,5,0.000,0.0000
6,33,"10/04/96",0589,5,0.000,0.0000
6,34,"04/19/97",0024,5,0.170,0.0561
6,34,"04/19/97",0029,5,1.410,0.9932
6,34,"04/19/97",0030,5,30.550,6.0890
6,34,"04/19/97",0066,5,0.080,0.0464
6,34,"04/19/97",0067,5,0.000,0.0000
6,34,"04/19/97",0075,5,0.000,0.0000
6,34,"04/19/97",0081,5,0.000,0.0000
6,34,"04/19/97",0082,5,0.000,0.0000
6,34,"04/19/97",0085,5,0.010,0.0100
6,34,"04/19/97",0089,5,0.170,0.0561
6,34,"04/19/97",0092,5,0.330,0.0339
6,34,"04/19/97",0152,5,0.000,0.0000
6,34,"04/19/97",0553,5,0.000,0.0000
6,34,"04/19/97",0556,5,0.000,0.0000
6,34,"04/19/97",0557,5,0.030,0.0300
6,34,"04/19/97",0558,5,0.240,0.1134
6,34,"04/19/97",0574,5,0.000,0.0000
6,34,"04/19/97",0575,5,0.000,0.0000
6,34,"04/19/97",0589,5,0.000,0.0000
6,35,"10/20/97",0024,5,0.010,0.0100
6,35,"10/20/97",0029,5,2.640,1.6418
6,35,"10/20/97",0030,5,17.110,3.2030
6,35,"10/20/97",0066,5,0.070,0.0300
6,35,"10/20/97",0067,5,0.000,0.0000
6,35,"10/20/97",0075,5,0.000,0.0000
6,35,"10/20/97",0081,5,0.000,0.0000
6,35,"10/20/97",0082,5,0.000,0.0000
6,35,"10/20/97",0085,5,0.010,0.0100
6,35,"10/20/97",0089,5,0.030,0.0200
6,35,"10/20/97",0092,5,0.050,0.0224
6,35,"10/20/97",0152,5,0.000,0.0000
6,35,"10/20/97",0553,5,1.890,0.6214
6,35,"10/20/97",0556,5,0.050,0.0274
6,35,"10/20/97",0557,5,1.120,0.2969
6,35,"10/20/97",0558,5,0.120,0.0752
6,35,"10/20/97",0574,5,0.000,0.0000
6,35,"10/20/97",0575,5,0.010,0.0100
6,35,"10/20/97",0589,5,0.990,0.1279
6,36,"04/26/98",0024,5,0.010,0.0100
6,36,"04/26/98",0029,5,1.190,0.7613
6,36,"04/26/98",0030,5,13.120,2.5932
6,36,"04/26/98",0066,5,0.060,0.0367
6,36,"04/26/98",0067,5,0.000,0.0000
6,36,"04/26/98",0075,5,0.000,0.0000
6,36,"04/26/98",0081,5,0.000,0.0000
6,36,"04/26/98",0082,5,0.000,0.0000
6,36,"04/26/98",0085,5,0.010,0.0100
6,36,"04/26/98",0089,5,0.190,0.0797
6,36,"04/26/98",0092,5,0.060,0.0187
6,36,"04/26/98",0152,5,0.000,0.0000
6,36,"04/26/98",0553,5,2.130,0.7309
6,36,"04/26/98",0556,5,0.030,0.0122
6,36,"04/26/98",0557,5,0.130,0.0464
6,36,"04/26/98",0558,5,0.690,0.2581
6,36,"04/26/98",0574,5,0.020,0.0200
6,36,"04/26/98",0575,5,0.080,0.0255
6,36,"04/26/98",0589,5,0.430,0.0406
6,37,"10/16/98",0024,5,0.000,0.0000
6,37,"10/16/98",0029,5,1.260,0.7672
6,37,"10/16/98",0030,5,5.910,1.2476
6,37,"10/16/98",0066,5,0.020,0.0200
6,37,"10/16/98",0067,5,0.000,0.0000
6,37,"10/16/98",0075,5,0.000,0.0000
6,37,"10/16/98",0081,5,0.000,0.0000
6,37,"10/16/98",0082,5,0.000,0.0000
6,37,"10/16/98",0085,5,0.030,0.0122
6,37,"10/16/98",0089,5,0.060,0.0367
6,37,"10/16/98",0092,5,0.050,0.0274
6,37,"10/16/98",0152,5,0.000,0.0000
6,37,"10/16/98",0553,5,2.480,0.6600
6,37,"10/16/98",0556,5,0.110,0.0620
6,37,"10/16/98",0557,5,0.590,0.1812
6,37,"10/16/98",0558,5,0.250,0.2019
6,37,"10/16/98",0574,5,0.000,0.0000
6,37,"10/16/98",0575,5,0.050,0.0158
6,37,"10/16/98",0589,5,0.880,0.1522
6,38,"04/24/99",0024,5,0.030,0.0122
6,38,"04/24/99",0029,5,0.480,0.1901
6,38,"04/24/99",0030,5,8.960,1.2336
6,38,"04/24/99",0066,5,0.130,0.0490
6,38,"04/24/99",0067,5,0.000,0.0000
6,38,"04/24/99",0075,5,0.000,0.0000
6,38,"04/24/99",0081,5,0.000,0.0000
6,38,"04/24/99",0082,5,0.000,0.0000
6,38,"04/24/99",0085,5,0.010,0.0100
6,38,"04/24/99",0089,5,0.120,0.0583
6,38,"04/24/99",0092,5,0.110,0.0485
6,38,"04/24/99",0152,5,0.010,0.0100
6,38,"04/24/99",0553,5,2.230,0.6745
6,38,"04/24/99",0556,5,0.000,0.0000
6,38,"04/24/99",0557,5,0.210,0.0678
6,38,"04/24/99",0558,5,0.010,0.0100
6,38,"04/24/99",0574,5,0.020,0.0122
6,38,"04/24/99",0575,5,0.120,0.0644
6,38,"04/24/99",0589,5,0.770,0.1530
6,40,"05/05/00",0024,5,0.040,0.0292
6,40,"05/05/00",0029,5,3.270,0.8529
6,40,"05/05/00",0030,5,27.170,3.3139
6,40,"05/05/00",0066,5,0.410,0.0828
6,40,"05/05/00",0067,5,0.000,0.0000
6,40,"05/05/00",0075,5,0.000,0.0000
6,40,"05/05/00",0081,5,0.000,0.0000
6,40,"05/05/00",0082,5,0.000,0.0000
6,40,"05/05/00",0085,5,0.090,0.0600
6,40,"05/05/00",0089,5,0.180,0.0846
6,40,"05/05/00",0092,5,0.030,0.0122
6,40,"05/05/00",0152,5,0.030,0.0200
6,40,"05/05/00",0553,5,1.240,0.6518
6,40,"05/05/00",0556,5,0.010,0.0100
6,40,"05/05/00",0557,5,0.040,0.0292
6,40,"05/05/00",0558,5,0.000,0.0000
6,40,"05/05/00",0574,5,0.050,0.0387
6,40,"05/05/00",0575,5,0.000,0.0000
6,40,"05/05/00",0589,5,0.090,0.0600
6,41,"10/25/00",0024,5,0.010,0.0100
6,41,"10/25/00",0029,5,3.420,1.2575
6,41,"10/25/00",0030,5,68.280,15.7657
6,41,"10/25/00",0066,5,0.220,0.0768
6,41,"10/25/00",0067,5,0.000,0.0000
6,41,"10/25/00",0075,5,0.000,0.0000
6,41,"10/25/00",0081,5,0.000,0.0000
6,41,"10/25/00",0082,5,0.000,0.0000
6,41,"10/25/00",0085,5,0.020,0.0122
6,41,"10/25/00",0089,5,0.010,0.0100
6,41,"10/25/00",0092,5,0.140,0.0620
6,41,"10/25/00",0152,5,0.010,0.0100
6,41,"10/25/00",0553,5,0.000,0.0000
6,41,"10/25/00",0556,5,0.000,0.0000
6,41,"10/25/00",0557,5,0.000,0.0000
6,41,"10/25/00",0558,5,0.000,0.0000
6,41,"10/25/00",0574,5,0.000,0.0000
6,41,"10/25/00",0575,5,0.000,0.0000
6,41,"10/25/00",0589,5,0.000,0.0000
6,42,"05/02/01",0024,5,0.040,0.0187
6,42,"05/02/01",0029,5,2.540,0.7112
6,42,"05/02/01",0030,5,25.910,3.8511
6,42,"05/02/01",0066,5,0.250,0.1405
6,42,"05/02/01",0067,5,0.000,0.0000
6,42,"05/02/01",0075,5,0.030,0.0300
6,42,"05/02/01",0081,5,0.000,0.0000
6,42,"05/02/01",0082,5,0.000,0.0000
6,42,"05/02/01",0085,5,0.020,0.0200
6,42,"05/02/01",0089,5,0.160,0.0812
6,42,"05/02/01",0092,5,0.040,0.0292
6,42,"05/02/01",0152,5,0.060,0.0292
6,42,"05/02/01",0553,5,0.000,0.0000
6,42,"05/02/01",0556,5,0.000,0.0000
6,42,"05/02/01",0557,5,0.000,0.0000
6,42,"05/02/01",0558,5,0.000,0.0000
6,42,"05/02/01",0574,5,0.000,0.0000
6,42,"05/02/01",0575,5,0.000,0.0000
6,42,"05/02/01",0589,5,0.000,0.0000
6,43,"10/16/01",0024,5,0.010,0.0100
6,43,"10/16/01",0029,5,1.790,0.9667
6,43,"10/16/01",0030,5,25.140,5.4837
6,43,"10/16/01",0066,5,0.030,0.0122
6,43,"10/16/01",0067,5,0.000,0.0000
6,43,"10/16/01",0075,5,0.000,0.0000
6,43,"10/16/01",0081,5,0.000,0.0000
6,43,"10/16/01",0082,5,0.000,0.0000
6,43,"10/16/01",0085,5,0.020,0.0200
