"Station","Period","Date","Swath","KelpID","HoldFast","StipeCount"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",24,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",5,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",10,"NA"
5,53,"10/17/06","32L","NA",6,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",5,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",5,"NA"
5,53,"10/17/06","32L","NA",7,"NA"
5,53,"10/17/06","32L","NA",7,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",3,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",5,"NA"
5,53,"10/17/06","32L","NA",5,"NA"
5,53,"10/17/06","32L","NA",4,"NA"
5,53,"10/17/06","32L","NA",2,"NA"
5,53,"10/17/06","39R","NA",11,"NA"
5,53,"10/17/06","39R","NA",13,"NA"
5,53,"10/17/06","39R","NA",4,"NA"
5,53,"10/17/06","39R","NA",4,"NA"
5,53,"10/17/06","39R","NA",5,"NA"
5,53,"10/17/06","39R","NA",6,"NA"
5,53,"10/17/06","39R","NA",7,"NA"
5,53,"10/17/06","39R","NA",8,"NA"
5,53,"10/17/06","39R","NA",5,"NA"
5,53,"10/17/06","39R","NA",5,"NA"
5,53,"10/17/06","39R","NA",5,"NA"
5,53,"10/17/06","39R","NA",3,"NA"
5,53,"10/17/06","39R","NA",33,"NA"
5,53,"10/17/06","39R","NA",3,"NA"
5,53,"10/17/06","39R","NA",2,"NA"
5,53,"10/17/06","39R","NA",9,"NA"
5,53,"10/17/06","39R","NA",31,"NA"
5,53,"10/17/06","45R","NA",6,"NA"
5,53,"10/17/06","45R","NA",7,"NA"
5,53,"10/17/06","45R","NA",11,"NA"
5,53,"10/17/06","45R","NA",5,"NA"
5,53,"10/17/06","45R","NA",5,"NA"
5,53,"10/17/06","45R","NA",3,"NA"
5,53,"10/17/06","45R","NA",6,"NA"
5,53,"10/17/06","45R","NA",9,"NA"
5,53,"10/17/06","45R","NA",4,"NA"
5,53,"10/17/06","45R","NA",12,"NA"
5,53,"10/17/06","45R","NA",4,"NA"
5,53,"10/17/06","45R","NA",5,"NA"
5,53,"10/17/06","45R","NA",3,"NA"
5,53,"10/17/06","45R","NA",10,"NA"
5,53,"10/17/06","45R","NA",6,"NA"
5,53,"10/17/06","45R","NA",10,"NA"
5,53,"10/17/06","45R","NA",5,"NA"
5,53,"10/17/06","45R","NA",13,"NA"
5,53,"10/17/06","45R","NA",16,"NA"
5,53,"10/17/06","45R","NA",6,"NA"
5,53,"10/17/06","45R","NA",9,"NA"
5,53,"10/17/06","45R","NA",9,"NA"
5,53,"10/17/06","45R","NA",4,"NA"
5,53,"10/17/06","45R","NA",3,"NA"
5,53,"10/17/06","45R","NA",3,"NA"
5,53,"10/17/06","45R","NA",6,"NA"
5,53,"10/17/06","45R","NA",15,"NA"
5,53,"10/17/06","45R","NA",2,"NA"
5,53,"10/17/06","45R","NA",42,"NA"
5,53,"10/17/06","45R","NA",8,"NA"
5,53,"10/17/06","45R","NA",7,"NA"
5,55,"11/03/07","10R","NA",21,5
5,55,"11/03/07","10R","NA",20,4
5,55,"11/03/07","10R","NA",20,5
5,55,"11/03/07","10R","NA",18,3
5,55,"11/03/07","10R","NA",27,1
5,55,"11/03/07","10R","NA",12,3
5,55,"11/03/07","10R","NA",21,"NA"
5,55,"11/03/07","10R","NA",25,"NA"
5,55,"11/03/07","10R","NA",17,"NA"
5,55,"11/03/07","10R","NA",18,"NA"
5,55,"11/03/07","10R","NA",20,"NA"
5,55,"11/03/07","10R","NA",15,"NA"
5,55,"11/03/07","10R","NA",21,"NA"
5,55,"11/03/07","22R","NA",17,"NA"
5,55,"11/03/07","22R","NA",15,"NA"
5,55,"11/03/07","22R","NA",27,"NA"
5,55,"11/03/07","22R","NA",26,"NA"
5,55,"11/03/07","22R","NA",16,"NA"
5,55,"11/03/07","22R","NA",21,"NA"
5,55,"11/03/07","22R","NA",27,"NA"
5,55,"11/03/07","22R","NA",20,"NA"
5,55,"11/03/07","22R","NA",32,"NA"
5,55,"11/03/07","22R","NA",25,"NA"
5,55,"11/03/07","22R","NA",26,"NA"
5,55,"11/03/07","22R","NA",15,"NA"
5,55,"11/03/07","22R","NA",20,4
5,55,"11/03/07","22R","NA",23,5
5,55,"11/03/07","22R","NA",15,6
5,55,"11/03/07","22R","NA",26,6
5,55,"11/03/07","22R","NA",23,6
5,55,"11/03/07","32L","NA",10,"NA"
5,55,"11/03/07","32L","NA",16,"NA"
5,55,"11/03/07","32L","NA",15,"NA"
5,55,"11/03/07","32L","NA",33,"NA"
5,55,"11/03/07","32L","NA",27,"NA"
5,55,"11/03/07","32L","NA",23,"NA"
5,55,"11/03/07","32L","NA",20,"NA"
5,55,"11/03/07","32L","NA",27,"NA"
5,55,"11/03/07","32L","NA",11,"NA"
5,55,"11/03/07","32L","NA",28,"NA"
5,55,"11/03/07","32L","NA",25,"NA"
5,55,"11/03/07","32L","NA",32,"NA"
5,55,"11/03/07","32L","NA",28,"NA"
5,55,"11/03/07","32L","NA",9,"NA"
5,55,"11/03/07","32L","NA",21,"NA"
5,55,"11/03/07","32L","NA",17,"NA"
5,55,"11/03/07","39R","NA",24,"NA"
5,55,"11/03/07","39R","NA",30,"NA"
5,55,"11/03/07","39R","NA",9,"NA"
5,55,"11/03/07","39R","NA",5,"NA"
5,55,"11/03/07","39R","NA",8,"NA"
5,55,"11/03/07","39R","NA",5,"NA"
5,55,"11/03/07","39R","NA",5,"NA"
5,55,"11/03/07","39R","NA",20,"NA"
5,55,"11/03/07","39R","NA",38,"NA"
5,55,"11/03/07","39R","NA",31,"NA"
5,55,"11/03/07","39R","NA",10,"NA"
5,55,"11/03/07","45R","NA",28,"NA"
5,55,"11/03/07","45R","NA",4,"NA"
5,55,"11/03/07","45R","NA",18,"NA"
5,55,"11/03/07","45R","NA",34,"NA"
5,55,"11/03/07","45R","NA",27,"NA"
5,55,"11/03/07","45R","NA",4,"NA"
5,55,"11/03/07","45R","NA",30,"NA"
5,55,"11/03/07","45R","NA",37,"NA"
5,55,"11/03/07","45R","NA",32,"NA"
5,55,"11/03/07","45R","NA",26,"NA"
5,55,"11/03/07","45R","NA",14,"NA"
5,55,"11/03/07","45R","NA",5,"NA"
5,55,"11/03/07","45R","NA",6,"NA"
5,55,"11/03/07","45R","NA",9,"NA"
5,55,"11/03/07","45R","NA",26,"NA"
5,55,"11/03/07","45R","NA",10,"NA"
5,55,"11/03/07","45R","NA",6,"NA"
5,56,"05/19/08","10R","NA",18,"NA"
5,56,"05/19/08","10R","NA",8,"NA"
5,56,"05/19/08","10R","NA",43,"NA"
5,56,"05/19/08","10R","NA",15,"NA"
5,56,"05/19/08","10R","NA",46,"NA"
5,56,"05/19/08","10R","NA",38,"NA"
5,56,"05/19/08","10R","NA",51,"NA"
5,56,"05/19/08","10R","NA",10,"NA"
5,56,"05/19/08","10R","NA",3,"NA"
5,56,"05/19/08","10R","NA",46,"NA"
5,56,"05/19/08","10R","NA",13,"NA"
5,56,"05/19/08","10R","NA",41,"NA"
5,56,"05/19/08","10R","NA",25,"NA"
5,56,"05/19/08","10R","NA",17,8
5,56,"05/19/08","10R","NA",13,3
5,56,"05/19/08","10R","NA",18,7
5,56,"05/19/08","10R","NA",11,3
5,56,"05/19/08","10R","NA",5,1
5,56,"05/19/08","10R","NA",5,1
5,56,"05/19/08","10R","NA",33,16
5,56,"05/19/08","10R","NA",3,1
5,56,"05/19/08","10R","NA",3,1
5,56,"05/19/08","10R","NA",2,1
5,56,"05/19/08","10R","NA",43,14
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",5,"NA"
5,56,"05/19/08","22R","NA",15,"NA"
5,56,"05/19/08","22R","NA",15,"NA"
5,56,"05/19/08","22R","NA",15,"NA"
5,56,"05/19/08","22R","NA",15,"NA"
5,56,"05/19/08","22R","NA",15,"NA"
5,56,"05/19/08","22R","NA",15,"NA"
5,56,"05/19/08","22R","NA",25,"NA"
5,56,"05/19/08","22R","NA",25,"NA"
5,56,"05/19/08","22R","NA",25,"NA"
5,56,"05/19/08","22R","NA",35,"NA"
5,56,"05/19/08","22R","NA",35,"NA"
5,56,"05/19/08","22R","NA",35,"NA"
5,56,"05/19/08","32L","NA",33,"NA"
5,56,"05/19/08","32L","NA",30,"NA"
5,56,"05/19/08","32L","NA",10,"NA"
5,56,"05/19/08","32L","NA",18,"NA"
5,56,"05/19/08","32L","NA",36,"NA"
5,56,"05/19/08","32L","NA",56,"NA"
5,56,"05/19/08","32L","NA",2,"NA"
5,56,"05/19/08","32L","NA",5,"NA"
5,56,"05/19/08","32L","NA",17,"NA"
5,56,"05/19/08","32L","NA",33,"NA"
5,56,"05/19/08","32L","NA",2,"NA"
5,56,"05/19/08","32L","NA",5,"NA"
5,56,"05/19/08","32L","NA",3,"NA"
5,56,"05/19/08","32L","NA",28,"NA"
5,56,"05/19/08","32L","NA",10,"NA"
5,56,"05/19/08","32L","NA",2,"NA"
5,56,"05/19/08","32L","NA",2,"NA"
5,56,"05/19/08","32L","NA",5,"NA"
5,56,"05/19/08","32L","NA",23,"NA"
5,56,"05/19/08","32L","NA",8,"NA"
5,56,"05/19/08","32L","NA",4,"NA"
5,56,"05/19/08","32L","NA",38,"NA"
5,56,"05/19/08","32L","NA",4,"NA"
5,56,"05/19/08","32L","NA",17,"NA"
5,56,"05/19/08","39R","NA",33,"NA"
5,56,"05/19/08","39R","NA",18,"NA"
5,56,"05/19/08","39R","NA",13,"NA"
5,56,"05/19/08","39R","NA",13,"NA"
5,56,"05/19/08","39R","NA",18,"NA"
5,56,"05/19/08","39R","NA",18,"NA"
5,56,"05/19/08","39R","NA",13,"NA"
5,56,"05/19/08","39R","NA",8,"NA"
5,56,"05/19/08","39R","NA",13,"NA"
5,56,"05/19/08","39R","NA",19,"NA"
5,56,"05/19/08","39R","NA",21,"NA"
5,56,"05/19/08","39R","NA",4,"NA"
5,56,"05/19/08","39R","NA",24,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",5,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",15,"NA"
5,56,"05/19/08","45R","NA",25,"NA"
5,56,"05/19/08","45R","NA",25,"NA"
5,56,"05/19/08","45R","NA",25,"NA"
5,57,"10/21/08","10R","NA",5,2
5,57,"10/21/08","10R","NA",16,7
5,57,"10/21/08","10R","NA",3,8
5,57,"10/21/08","10R","NA",32,1
5,57,"10/21/08","10R","NA",8,2
5,57,"10/21/08","10R","NA",5,1
5,57,"10/21/08","10R","NA",4,2
5,57,"10/21/08","10R","NA",23,12
5,57,"10/21/08","10R","NA",23,7
5,57,"10/21/08","10R","NA",28,8
5,57,"10/21/08","10R","NA",4,2
5,57,"10/21/08","10R","NA",5,1
5,57,"10/21/08","10R","NA",46,12
5,57,"10/21/08","10R","NA",22,5
5,57,"10/21/08","10R","NA",32,11
5,57,"10/21/08","10R","NA",25,0
5,57,"10/21/08","10R","NA",20,1
5,57,"10/21/08","22R","NA",7,1
5,57,"10/21/08","22R","NA",46,9
5,57,"10/21/08","22R","NA",7,3
5,57,"10/21/08","22R","NA",37,7
5,57,"10/21/08","22R","NA",11,1
5,57,"10/21/08","22R","NA",32,8
5,57,"10/21/08","22R","NA",19,6
5,57,"10/21/08","22R","NA",34,5
5,57,"10/21/08","22R","NA",11,1
5,57,"10/21/08","22R","NA",13,5
5,57,"10/21/08","22R","NA",25,6
5,57,"10/21/08","22R","NA",38,2
5,57,"10/21/08","22R","NA",33,11
5,57,"10/21/08","22R","NA",16,5
5,57,"10/21/08","22R","NA",22,6
5,57,"10/21/08","22R","NA",34,10
5,57,"10/21/08","22R","NA",27,8
5,57,"10/21/08","22R","NA",43,5
5,57,"10/21/08","22R","NA",6,2
5,57,"10/21/08","22R","NA",7,1
5,57,"10/21/08","32L","NA",7,"NA"
5,57,"10/21/08","32L","NA",11,"NA"
5,57,"10/21/08","32L","NA",4,"NA"
5,57,"10/21/08","32L","NA",19,"NA"
5,57,"10/21/08","32L","NA",14,"NA"
5,57,"10/21/08","32L","NA",13,"NA"
5,57,"10/21/08","32L","NA",6,"NA"
5,57,"10/21/08","32L","NA",8,"NA"
5,57,"10/21/08","32L","NA",27,"NA"
5,57,"10/21/08","32L","NA",43,"NA"
5,57,"10/21/08","32L","NA",23,"NA"
5,57,"10/21/08","32L","NA",38,"NA"
5,57,"10/21/08","32L","NA",23,"NA"
5,57,"10/21/08","32L","NA",49,"NA"
5,57,"10/21/08","39R","NA",6,"NA"
5,57,"10/21/08","39R","NA",3,"NA"
5,57,"10/21/08","39R","NA",7,"NA"
5,57,"10/21/08","39R","NA",4,"NA"
5,57,"10/21/08","39R","NA",5,"NA"
5,57,"10/21/08","39R","NA",52,"NA"
5,57,"10/21/08","45R","NA",6,"NA"
5,57,"10/21/08","45R","NA",5,"NA"
5,57,"10/21/08","45R","NA",21,"NA"
5,57,"10/21/08","45R","NA",12,"NA"
5,57,"10/21/08","45R","NA",11,"NA"
5,57,"10/21/08","45R","NA",9,"NA"
5,57,"10/21/08","45R","NA",8,"NA"
5,57,"10/21/08","45R","NA",11,"NA"
5,57,"10/21/08","45R","NA",24,"NA"
5,57,"10/21/08","45R","NA",21,"NA"
5,57,"10/21/08","45R","NA",7,"NA"
5,57,"10/21/08","45R","NA",6,"NA"
5,57,"10/21/08","45R","NA",28,"NA"
5,57,"10/21/08","45R","NA",4,"NA"
5,57,"10/21/08","45R","NA",5,"NA"
5,57,"10/21/08","45R","NA",40,"NA"
5,57,"10/21/08","45R","NA",35,"NA"
5,57,"10/21/08","45R","NA",22,"NA"
5,57,"10/21/08","45R","NA",58,"NA"
5,57,"10/21/08","45R","NA",21,"NA"
5,57,"10/21/08","45R","NA",42,"NA"
5,57,"10/21/08","45R","NA",13,"NA"
5,57,"10/21/08","45R","NA",8,"NA"
5,57,"10/21/08","45R","NA",12,"NA"
5,60,"06/30/10","10R","NA",38,0
5,60,"06/30/10","10R","NA",37,5
5,60,"06/30/10","10R","NA",44,6
5,60,"06/30/10","10R","NA",39,19
5,60,"06/30/10","10R","NA",52,18
5,60,"06/30/10","10R","NA",32,27
5,60,"06/30/10","10R","NA",37,19
5,60,"06/30/10","22R","NA",16,6
5,60,"06/30/10","22R","NA",52,16
5,60,"06/30/10","22R","NA",38,21
5,60,"06/30/10","22R","NA",5,1
5,60,"06/30/10","22R","NA",4,1
5,60,"06/30/10","22R","NA",4,1
5,60,"06/30/10","22R","NA",42,20
5,60,"06/30/10","22R","NA",4,1
5,60,"06/30/10","22R","NA",38,20
5,60,"06/30/10","32L","NA",10,3
5,60,"06/30/10","32L","NA",14,"NA"
5,60,"06/30/10","32L","NA",43,"NA"
5,60,"06/30/10","32L","NA",32,"NA"
5,60,"06/30/10","32L","NA",45,"NA"
5,60,"06/30/10","32L","NA",51,"NA"
5,60,"06/30/10","32L","NA",38,"NA"
5,60,"06/30/10","39R","NA",12,"NA"
5,60,"06/30/10","39R","NA",3,"NA"
5,60,"06/30/10","39R","NA",7,"NA"
5,60,"06/30/10","39R","NA",5,"NA"
5,60,"06/30/10","39R","NA",24,"NA"
5,60,"06/30/10","39R","NA",17,"NA"
5,60,"06/30/10","45R","NA",17,"NA"
5,60,"06/30/10","45R","NA",12,"NA"
5,60,"06/30/10","45R","NA",7,"NA"
5,60,"06/30/10","45R","NA",4,"NA"
5,60,"06/30/10","45R","NA",4,"NA"
5,60,"06/30/10","45R","NA",7,"NA"
5,60,"06/30/10","45R","NA",23,"NA"
5,60,"06/30/10","45R","NA",3,"NA"
5,60,"06/30/10","45R","NA",11,"NA"
5,60,"06/30/10","45R","NA",6,"NA"
5,60,"06/30/10","45R","NA",9,"NA"
5,60,"06/30/10","45R","NA",3,"NA"
5,60,"06/30/10","45R","NA",4,"NA"
5,60,"06/30/10","45R","NA",5,"NA"
5,60,"06/30/10","45R","NA",19,"NA"
5,60,"06/30/10","45R","NA",4,"NA"
5,60,"06/30/10","45R","NA",9,"NA"
5,60,"06/30/10","45R","NA",2,"NA"
5,60,"06/30/10","45R","NA",2,"NA"
5,60,"06/30/10","45R","NA",5,"NA"
5,60,"06/30/10","45R","NA",10,"NA"
5,60,"06/30/10","45R","NA",13,"NA"
5,60,"06/30/10","45R","NA",4,"NA"
5,61,"12/14/10","10R","NA",39,4
5,61,"12/14/10","10R","NA",43,8
5,61,"12/14/10","10R","NA",31,9
5,61,"12/14/10","10R","NA",42,7
5,61,"12/14/10","10R","NA",34,19
5,61,"12/14/10","10R","NA",18,29
5,61,"12/14/10","22R","NA",6,3
5,61,"12/14/10","22R","NA",17,6
5,61,"12/14/10","32L","NA",14,"NA"
5,61,"12/14/10","39R","NA",17,"NA"
5,61,"12/14/10","39R","NA",4,"NA"
5,61,"12/14/10","39R","NA",20,"NA"
5,61,"12/14/10","39R","NA",15,"NA"
5,61,"12/14/10","39R","NA",19,"NA"
5,61,"12/14/10","39R","NA",46,"NA"
5,61,"12/14/10","39R","NA",18,"NA"
5,61,"12/14/10","39R","NA",4,"NA"
5,61,"12/14/10","39R","NA",36,"NA"
5,61,"12/14/10","45R","NA",14,"NA"
5,61,"12/14/10","45R","NA",23,"NA"
5,61,"12/14/10","45R","NA",22,"NA"
5,61,"12/14/10","45R","NA",2,"NA"
5,61,"12/14/10","45R","NA",5,"NA"
5,61,"12/14/10","45R","NA",29,"NA"
5,61,"12/14/10","45R","NA",4,"NA"
5,61,"12/14/10","45R","NA",16,"NA"
5,61,"12/14/10","45R","NA",6,"NA"
5,61,"12/14/10","45R","NA",19,"NA"
5,61,"12/14/10","45R","NA",14,"NA"
5,61,"12/14/10","45R","NA",14,"NA"
5,61,"12/14/10","45R","NA",8,"NA"
5,61,"12/14/10","45R","NA",5,"NA"
5,63,"10/24/11","10R","NA",31,18
5,63,"10/24/11","10R","NA",10,9
5,63,"10/24/11","10R","NA",4,2
5,63,"10/24/11","22R","NA",27,17
5,63,"10/24/11","22R","NA",11,6
5,63,"10/24/11","22R","NA",14,7
5,63,"10/24/11","22R","NA",7,4
5,63,"10/24/11","22R","NA",15,3
5,63,"10/24/11","22R","NA",12,1
5,63,"10/24/11","22R","NA",29,13
5,63,"10/24/11","32L","NA",31,"NA"
5,63,"10/24/11","32L","NA",46,"NA"
5,63,"10/24/11","32L","NA",6,"NA"
5,63,"10/24/11","32L","NA",14,"NA"
5,63,"10/24/11","32L","NA",13,"NA"
5,63,"10/24/11","32L","NA",12,"NA"
5,63,"10/24/11","32L","NA",33,"NA"
5,63,"10/24/11","32L","NA",19,"NA"
5,63,"10/24/11","39R","NA",20,"NA"
5,63,"10/24/11","39R","NA",30,"NA"
5,63,"10/24/11","39R","NA",18,"NA"
5,63,"10/24/11","39R","NA",15,"NA"
5,63,"10/24/11","39R","NA",10,"NA"
5,63,"10/24/11","39R","NA",14,"NA"
5,63,"10/24/11","39R","NA",10,"NA"
5,63,"10/24/11","39R","NA",8,"NA"
5,63,"10/24/11","39R","NA",4,"NA"
5,63,"10/24/11","39R","NA",26,"NA"
5,63,"10/24/11","39R","NA",12,"NA"
5,63,"10/24/11","39R","NA",12,"NA"
5,63,"10/24/11","39R","NA",14,"NA"
5,63,"10/24/11","39R","NA",6,"NA"
5,63,"10/24/11","39R","NA",12,"NA"
5,63,"10/24/11","39R","NA",20,"NA"
5,63,"10/24/11","39R","NA",14,"NA"
5,63,"10/24/11","45R","NA",15,"NA"
5,63,"10/24/11","45R","NA",18,"NA"
5,63,"10/24/11","45R","NA",10,"NA"
5,63,"10/24/11","45R","NA",16,"NA"
5,63,"10/24/11","45R","NA",15,"NA"
5,63,"10/24/11","45R","NA",24,"NA"
5,63,"10/24/11","45R","NA",10,"NA"
5,63,"10/24/11","45R","NA",8,"NA"
5,63,"10/24/11","45R","NA",10,"NA"
5,63,"10/24/11","45R","NA",25,"NA"
6,1,"08/26/80","10R","6_2_6","NA","NA"
6,1,"08/26/80","10R","6_2_61","NA","NA"
6,1,"08/26/80","10R","6_2_64","NA","NA"
6,1,"08/26/80","22R","6_4_49","NA","NA"
6,1,"08/26/80","22R","6_4_51","NA","NA"
6,1,"08/26/80","22R","6_4_66","NA","NA"
6,1,"08/26/80","22R","6_4_7","NA","NA"
6,1,"08/26/80","22R","6_4_84","NA","NA"
6,1,"08/26/80","32L","6_5_100","NA","NA"
6,1,"08/26/80","32L","6_5_18","NA","NA"
6,1,"08/26/80","32L","6_5_19","NA","NA"
6,1,"08/26/80","32L","6_5_57","NA","NA"
6,1,"08/26/80","32L","6_5_73","NA","NA"
6,1,"08/26/80","32L","6_5_77","NA","NA"
6,1,"08/26/80","32L","6_5_8","NA","NA"
6,1,"08/26/80","32L","6_5_91","NA","NA"
6,1,"08/26/80","32L","6_5_93","NA","NA"
6,1,"08/26/80","32L","6_5_95","NA","NA"
6,1,"08/26/80","32L","6_5_99","NA","NA"
6,1,"08/26/80","39R","6_8_105","NA","NA"
6,1,"08/26/80","39R","6_8_17","NA","NA"
6,1,"08/26/80","39R","6_8_188","NA","NA"
6,1,"08/26/80","39R","6_8_68","NA","NA"
6,1,"08/26/80","39R","6_8_74","NA","NA"
6,1,"08/26/80","39R","6_8_79","NA","NA"
6,1,"08/26/80","39R","6_8_89","NA","NA"
6,1,"08/26/80","39R","6_8_97","NA","NA"
6,1,"08/26/80","45R","6_10_106","NA","NA"
6,1,"08/26/80","45R","6_10_114","NA","NA"
6,1,"08/26/80","45R","6_10_115","NA","NA"
6,1,"08/26/80","45R","6_10_120","NA","NA"
6,1,"08/26/80","45R","6_10_133","NA","NA"
6,1,"08/26/80","45R","6_10_136","NA","NA"
6,1,"08/26/80","45R","6_10_139","NA","NA"
6,1,"08/26/80","45R","6_10_145","NA","NA"
6,1,"08/26/80","45R","6_10_159","NA","NA"
6,1,"08/26/80","45R","6_10_168","NA","NA"
6,2,"04/28/81","10R","6_2_1",19,"NA"
6,2,"04/28/81","10R","6_2_15",19,"NA"
6,2,"04/28/81","10R","6_2_3",14,"NA"
6,2,"04/28/81","22R","6_4_1",8,"NA"
6,2,"04/28/81","22R","6_4_15",53,"NA"
6,2,"04/28/81","22R","6_4_2",12,"NA"
6,2,"04/28/81","22R","6_4_4",56,"NA"
6,2,"04/28/81","22R","6_4_51",41,"NA"
6,2,"04/28/81","22R","6_4_6",34,"NA"
6,2,"04/28/81","22R","6_4_7",26,"NA"
6,2,"04/28/81","32L","6_5_100",59,"NA"
6,2,"04/28/81","32L","6_5_16",49,"NA"
6,2,"04/28/81","32L","6_5_19",38,"NA"
6,2,"04/28/81","32L","6_5_24",50,"NA"
6,2,"04/28/81","32L","6_5_73",43,"NA"
6,2,"04/28/81","32L","6_5_77",24,"NA"
6,2,"04/28/81","32L","6_5_8",50,"NA"
6,2,"04/28/81","32L","6_5_93",46,"NA"
6,2,"04/28/81","32L","6_5_95",54,"NA"
6,2,"04/28/81","39R","6_8_105",21,"NA"
6,2,"04/28/81","39R","6_8_188",47,"NA"
6,2,"04/28/81","39R","6_8_20",35,"NA"
6,2,"04/28/81","39R","6_8_21",38,"NA"
6,2,"04/28/81","39R","6_8_22",29,"NA"
6,2,"04/28/81","39R","6_8_68",36,"NA"
6,2,"04/28/81","39R","6_8_71",35,"NA"
6,2,"04/28/81","39R","6_8_74",39,"NA"
6,2,"04/28/81","39R","6_8_79",38,"NA"
6,2,"04/28/81","39R","6_8_89",27,"NA"
6,2,"04/28/81","39R","6_8_97",24,"NA"
